ID,Gender,Date,Time
1004,male,2022-05-05,02535500
1004,male,2022-05-05,03020400
1004,male,2022-05-05,03175200
1004,male,2022-05-05,03271300
1004,male,2022-05-05,03313000
1004,male,2022-05-05,03414000
1004,male,2022-05-05,03514900
1004,male,2022-05-06,01003300
1004,male,2022-05-06,01235800
1004,male,2022-05-06,01274700
1004,male,2022-05-06,01375700
1004,male,2022-05-06,02040100
1004,male,2022-05-06,02111600
1004,male,2022-05-06,02270600
1004,male,2022-05-06,02411600
1004,male,2022-05-06,02414100
1004,male,2022-05-06,03013600
1004,male,2022-05-06,03040600
1004,male,2022-05-06,03061800
1004,male,2022-05-06,03131200
1004,male,2022-05-06,04133400
1004,male,2022-05-06,04201600
1004,male,2022-05-06,04343800
1004,male,2022-05-06,04371900
1004,male,2022-05-06,04515600
1004,male,2022-05-06,04531300
1004,male,2022-05-07,02135400
1004,male,2022-05-07,02384300
1004,male,2022-05-07,02485100
1004,male,2022-05-07,02554200
1004,male,2022-05-07,22145000
1004,male,2022-05-07,22231200
1004,male,2022-05-07,22331800
1004,male,2022-05-07,22432500
1004,male,2022-05-07,22533200
1004,male,2022-05-07,23033700
1004,male,2022-05-07,23134400
1004,male,2022-05-07,23235000
1004,male,2022-05-07,23335600
1004,male,2022-05-07,23440300
1004,male,2022-05-07,23570000
1004,male,2022-05-07,23585200
1004,male,2022-05-08,00595200
1004,male,2022-05-08,01082500
1004,male,2022-05-08,01272700
1004,male,2022-05-08,01273500
1004,male,2022-05-08,01374400
1004,male,2022-05-08,01475200
1004,male,2022-05-08,01575900
1004,male,2022-05-08,02080700
1004,male,2022-05-08,02181600
1004,male,2022-05-08,02282300
1004,male,2022-05-08,02383100
1004,male,2022-05-08,02483900
1004,male,2022-05-08,02573400
1004,male,2022-05-08,03061500
1004,male,2022-05-08,03162500
1004,male,2022-05-08,03263100
1004,male,2022-05-08,03363700
1004,male,2022-05-08,03464400
1004,male,2022-05-08,03565200
1004,male,2022-05-08,04070200
1004,male,2022-05-08,04171400
1004,male,2022-05-08,04272400
1004,male,2022-05-08,04373200
1004,male,2022-05-08,20115400
1004,male,2022-05-08,20152500
1004,male,2022-05-08,21035400
1004,male,2022-05-08,21083100
1004,male,2022-05-08,21183800
1004,male,2022-05-08,21284400
1004,male,2022-05-08,21385000
1004,male,2022-05-08,21485600
1004,male,2022-05-08,21590100
1004,male,2022-05-08,22090700
1004,male,2022-05-08,22235300
1004,male,2022-05-08,22262900
1004,male,2022-05-08,22363600
1004,male,2022-05-08,22464200
1004,male,2022-05-08,22564900
1004,male,2022-05-08,23092400
1004,male,2022-05-08,23164600
1004,male,2022-05-08,23265100
1004,male,2022-05-08,23365600
1004,male,2022-05-08,23470200
1004,male,2022-05-08,23570900
1004,male,2022-05-09,00071600
1004,male,2022-05-09,00172400
1004,male,2022-05-09,00273100
1004,male,2022-05-09,00373800
1004,male,2022-05-09,00474600
1004,male,2022-05-09,00575300
1004,male,2022-05-09,01080100
1004,male,2022-05-09,01180800
1004,male,2022-05-09,01281700
1004,male,2022-05-09,01382600
1004,male,2022-05-09,01483400
1004,male,2022-05-09,01595300
1004,male,2022-05-09,02032600
1004,male,2022-05-09,02340800
1004,male,2022-05-09,02430700
1004,male,2022-05-09,02531400
1004,male,2022-05-09,03032100
1004,male,2022-05-09,03133000
1004,male,2022-05-09,03233800
1004,male,2022-05-09,03334500
1004,male,2022-05-09,03435300
1004,male,2022-05-09,03535900
1004,male,2022-05-09,04040700
1004,male,2022-05-09,04141400
1004,male,2022-05-09,04275000
1004,male,2022-05-09,04322400
1004,male,2022-05-09,04423300
1004,male,2022-05-09,04524100
1004,male,2022-05-09,05024800
1004,male,2022-05-09,05125500
1004,male,2022-05-09,05230200
1004,male,2022-05-09,05331100
1004,male,2022-05-09,05431800
1004,male,2022-05-09,05532600
1004,male,2022-05-09,06033500
1004,male,2022-05-09,06134300
1004,male,2022-05-09,06234900
1004,male,2022-05-09,06335600
1004,male,2022-05-09,06440300
1004,male,2022-05-09,06540900
1004,male,2022-05-09,07041700
1004,male,2022-05-09,21421300
1004,male,2022-05-09,21433500
1004,male,2022-05-09,22421900
1004,male,2022-05-09,22484800
1004,male,2022-05-09,22585600
1004,male,2022-05-09,23102000
1004,male,2022-05-09,23151900
1004,male,2022-05-09,23205600
1004,male,2022-05-09,23425700
1004,male,2022-05-09,23430900
1004,male,2022-05-10,00145900
1004,male,2022-05-10,00214800
1004,male,2022-05-10,02375500
1004,male,2022-05-10,02390200
1004,male,2022-05-10,20140600
1004,male,2022-05-10,20192100
1004,male,2022-05-10,20525200
1004,male,2022-05-10,21445900
1004,male,2022-05-10,21452800
1004,male,2022-05-11,20092400
1004,male,2022-05-11,20160900
1004,male,2022-05-11,20261800
1004,male,2022-05-11,20362600
1004,male,2022-05-11,20463100
1004,male,2022-05-11,20563700
1004,male,2022-05-11,23253700
1004,male,2022-05-11,23354000
1004,male,2022-05-11,23454600
1004,male,2022-05-11,23580700
1004,male,2022-06-01,23313800
1004,male,2022-06-01,23414600
1004,male,2022-06-02,00271900
1004,male,2022-06-02,00274600
1004,male,2022-06-02,01075100
1004,male,2022-06-02,01113900
1004,male,2022-06-02,02122200
1004,male,2022-06-02,02173600
1004,male,2022-06-02,02552400
1004,male,2022-06-02,03224500
1004,male,2022-06-02,03540400
1004,male,2022-06-02,03563200
1004,male,2022-06-02,04064000
1004,male,2022-06-02,04143200
1004,male,2022-06-02,04245400
1004,male,2022-06-02,04290300
1004,male,2022-06-02,04390900
1004,male,2022-06-02,04491300
1004,male,2022-06-02,21311900
1004,male,2022-06-02,21343000
1004,male,2022-06-02,22261800
1004,male,2022-06-02,22331900
1004,male,2022-06-02,22432700
1004,male,2022-06-02,22533100
1004,male,2022-06-02,23033900
1004,male,2022-06-03,03125500
1004,male,2022-06-03,03171200
1004,male,2022-06-03,03271900
1004,male,2022-06-03,03372600
1004,male,2022-06-03,03445900
1004,male,2022-06-03,03505000
1004,male,2022-06-03,04005900
1004,male,2022-06-03,04490400
1004,male,2022-06-03,04550800
1004,male,2022-06-03,04593000
1004,male,2022-06-03,21241200
1004,male,2022-06-03,21272100
1004,male,2022-06-03,22061400
1004,male,2022-06-03,22180400
1004,male,2022-06-03,22202100
1004,male,2022-06-04,01140400
1004,male,2022-06-04,01193000
1004,male,2022-06-04,01294000
1004,male,2022-06-04,01395100
1004,male,2022-06-04,01500200
1004,male,2022-06-04,02021300
1004,male,2022-06-04,03154000
1004,male,2022-06-04,03165100
1004,male,2022-06-04,03270300
1004,male,2022-06-04,03371700
1004,male,2022-06-04,03472900
1004,male,2022-06-04,21291800
1004,male,2022-06-04,21352300
1004,male,2022-06-04,22412400
1004,male,2022-06-04,23165900
1004,male,2022-06-04,23172200
1004,male,2022-06-04,23441700
1004,male,2022-06-05,00292300
1004,male,2022-06-05,00322600
1004,male,2022-06-05,21294600
1004,male,2022-06-05,21315000
1004,male,2022-06-05,22154400
1004,male,2022-06-05,22212000
1004,male,2022-06-05,22305000
1004,male,2022-06-05,22381500
1004,male,2022-06-05,22482000
1004,male,2022-06-05,22582800
1004,male,2022-06-05,23083600
1004,male,2022-06-06,03022400
1004,male,2022-06-06,03084600
1004,male,2022-06-06,03185300
1004,male,2022-06-06,03290000
1004,male,2022-06-06,05404200
1004,male,2022-06-06,05433300
1004,male,2022-06-06,05534000
1004,male,2022-06-06,06391300
1004,male,2022-06-06,06415300
1004,male,2022-06-06,21562700
1004,male,2022-06-06,21582000
1004,male,2022-06-06,22485700
1004,male,2022-06-06,22535100
1004,male,2022-06-06,23411800
1004,male,2022-06-06,23493500
1004,male,2022-06-06,23591300
1004,male,2022-06-07,00084000
1004,male,2022-06-07,00184600
1004,male,2022-06-07,00285300
1004,male,2022-06-07,00385900
1004,male,2022-06-07,00490600
1004,male,2022-06-07,00591000
1004,male,2022-06-07,01091600
1004,male,2022-06-07,01192200
1004,male,2022-06-07,01292900
1004,male,2022-06-07,01393400
1004,male,2022-06-07,01493900
1004,male,2022-06-07,01594500
1004,male,2022-06-07,02095200
1004,male,2022-06-07,02200000
1004,male,2022-06-07,02300700
1004,male,2022-06-07,03262600
1004,male,2022-06-07,03272100
1004,male,2022-06-07,03373000
1004,male,2022-06-07,21373500
1004,male,2022-06-07,22250000
1004,male,2022-06-07,22263600
1004,male,2022-06-07,22364500
1004,male,2022-06-08,05271500
1004,male,2022-06-08,20001600
1004,male,2022-06-08,20035000
1004,male,2022-06-08,21364800
1004,male,2022-06-08,21393800
1004,male,2022-06-08,21494700
1004,male,2022-06-08,22374900
1004,male,2022-06-08,22385600
1004,male,2022-06-08,23133300
1004,male,2022-06-09,23470600
1004,male,2022-06-09,23490700
1004,male,2022-06-09,23591200
1004,male,2022-06-10,00091800
1004,male,2022-06-10,00192500
1004,male,2022-06-10,00293100
1004,male,2022-06-10,00393800
1004,male,2022-06-10,01224300
1004,male,2022-06-10,01233900
1004,male,2022-06-10,01335200
1004,male,2022-06-10,02052900
1004,male,2022-06-10,02094200
1004,male,2022-06-10,02285300
1004,male,2022-06-10,02375900
1004,male,2022-06-10,02473300
1004,male,2022-06-10,02514100
1004,male,2022-06-10,21504700
1004,male,2022-06-10,21561200
1004,male,2022-06-10,22091000
1004,male,2022-06-11,20550000
1004,male,2022-06-11,21002400
1004,male,2022-06-12,06213700
1004,male,2022-06-12,06270000
1004,male,2022-06-12,21032500
1004,male,2022-06-12,21065900
1004,male,2022-06-12,21170600
1004,male,2022-06-12,21292000
1004,male,2022-06-12,21354400
1004,male,2022-06-12,22491000
1004,male,2022-06-12,22552500
1004,male,2022-06-12,23112500
1004,male,2022-06-12,23142800
1004,male,2022-06-12,23243400
1004,male,2022-06-13,04415100
1004,male,2022-06-13,06055300
1004,male,2022-06-13,06071700
1004,male,2022-06-13,23230400
1004,male,2022-06-13,23265900
1004,male,2022-06-13,23370700
1004,male,2022-06-13,23471400
1004,male,2022-06-13,23572100
1004,male,2022-06-14,00360300
1004,male,2022-06-14,00390500
1004,male,2022-06-14,17284200
1004,male,2022-06-14,22541400
1004,male,2022-06-14,23022500
1004,male,2022-06-14,23171300
1004,male,2022-06-14,23291900
1004,male,2022-06-15,00201000
1004,male,2022-06-15,00215200
1004,male,2022-06-15,00315900
1004,male,2022-06-15,00420700
1004,male,2022-06-15,01011600
1004,male,2022-06-15,01100300
1004,male,2022-06-15,01113300
1004,male,2022-06-15,01314700
1004,male,2022-06-15,01415500
1004,male,2022-06-15,02174100
1004,male,2022-06-15,02340800
1004,male,2022-06-15,02371800
1004,male,2022-06-15,02464800
1004,male,2022-06-15,02560500
1004,male,2022-06-15,05114400
1004,male,2022-06-15,05193100
1004,male,2022-06-15,05294000
1004,male,2022-06-15,05394600
1004,male,2022-06-15,05495400
1004,male,2022-06-16,02293500
1004,male,2022-06-16,02371600
1004,male,2022-06-16,02472300
1004,male,2022-06-16,02512000
1004,male,2022-06-16,03133400
1004,male,2022-06-16,03181700
1004,male,2022-06-17,01133300
1004,male,2022-06-17,01170900
1004,male,2022-06-17,01523100
1004,male,2022-06-17,18544100
1004,male,2022-06-17,21484400
1004,male,2022-06-17,21515700
1004,male,2022-06-17,22020400
1004,male,2022-06-18,01073500
1004,male,2022-06-18,01113200
1004,male,2022-06-18,01472100
1004,male,2022-06-18,01503300
1004,male,2022-06-18,20174200
1004,male,2022-06-18,20484800
1004,male,2022-06-18,20565300
1004,male,2022-06-19,05004100
1004,male,2022-06-19,20432000
1004,male,2022-06-19,20505200
1004,male,2022-06-19,22190200
1004,male,2022-06-19,22231600
1004,male,2022-06-20,01092700
1004,male,2022-06-20,01314800
1004,male,2022-06-20,01362100
1004,male,2022-06-20,04481500
1004,male,2022-06-20,04513600
1004,male,2022-06-20,06184400
1004,male,2022-06-20,06294200
1004,male,2022-06-20,06503200
1004,male,2022-06-20,06514300
1004,male,2022-06-21,22264300
1004,male,2022-06-21,22264800
1004,male,2022-06-22,05103700
1004,male,2022-06-22,05145500
1004,male,2022-06-22,05250400
1004,male,2022-06-22,23140000
1004,male,2022-06-22,23234200
1004,male,2022-06-22,23334800
1004,male,2022-06-22,23435600
1004,male,2022-06-23,00301300
1004,male,2022-06-23,00333600
1004,male,2022-06-23,00441900
1004,male,2022-06-23,00523200
1004,male,2022-06-23,01010800
1004,male,2022-06-23,01310000
1004,male,2022-06-23,01362300
1004,male,2022-06-23,01463000
1004,male,2022-06-23,01563800
1004,male,2022-06-23,02285800
1004,male,2022-06-23,02315400
1004,male,2022-06-23,02342300
1004,male,2022-06-23,21353700
1004,male,2022-06-23,21423000
1004,male,2022-06-23,21524000
1004,male,2022-06-23,22273100
1004,male,2022-06-23,22372000
1004,male,2022-06-23,22472700
1004,male,2022-06-23,22573500
1004,male,2022-06-24,20381500
1004,male,2022-06-24,20422900
1004,male,2022-06-24,21360500
1004,male,2022-06-24,21522300
1004,male,2022-06-24,21552100
1004,male,2022-06-24,23354300
1004,male,2022-06-24,23442400
1004,male,2022-06-25,00194900
1004,male,2022-06-25,00203500
1004,male,2022-06-25,00304200
1004,male,2022-06-25,00404900
1004,male,2022-06-25,00524700
1004,male,2022-06-25,01004700
1004,male,2022-06-25,05581000
1004,male,2022-06-25,05584000
1004,male,2022-06-25,06084800
1004,male,2022-06-25,20522800
1004,male,2022-06-25,21000700
1004,male,2022-06-25,22001200
1004,male,2022-06-25,22040900
1004,male,2022-06-25,22141600
1004,male,2022-06-25,22242300
1004,male,2022-06-25,22342900
1004,male,2022-06-25,23050500
1004,male,2022-06-25,23105500
1004,male,2022-06-26,03110500
1004,male,2022-06-26,03211300
1004,male,2022-06-26,03312100
1004,male,2022-06-26,03412700
1004,male,2022-06-26,03513300
1004,male,2022-06-26,04014000
1004,male,2022-06-26,04544500
1004,male,2022-06-26,05004100
1004,male,2022-06-26,20403000
1004,male,2022-06-26,20464600
1004,male,2022-06-26,21332100
1004,male,2022-06-26,21370800
1004,male,2022-06-27,00002400
1004,male,2022-06-27,00100200
1004,male,2022-06-27,04431400
1004,male,2022-06-27,06312200
1004,male,2022-06-27,06312400
1004,male,2022-06-27,06375700
1004,male,2022-06-27,06442300
1004,male,2022-06-27,06491400
1004,male,2022-06-27,21301400
1004,male,2022-06-27,22261200
1004,male,2022-06-27,22271700
1004,male,2022-06-27,22322600
1004,male,2022-06-27,23065200
1004,male,2022-06-27,23131200
1004,male,2022-06-28,00590700
1004,male,2022-06-28,01154400
1004,male,2022-06-28,01200900
1004,male,2022-06-28,01220100
1004,male,2022-06-28,20164300
1004,male,2022-06-28,20571800
1004,male,2022-06-28,21054800
1004,male,2022-06-28,21155500
1004,male,2022-06-28,21502600
1004,male,2022-06-28,22061900
1004,male,2022-06-28,22075000
1004,male,2022-06-28,22253900
1004,male,2022-06-28,22351500
1004,male,2022-06-28,22494300
1004,male,2022-06-28,22545100
1004,male,2022-06-28,23045900
1004,male,2022-06-28,23230600
1004,male,2022-06-28,23234300
1004,male,2022-06-28,23335100
1004,male,2022-06-28,23435800
1004,male,2022-06-29,02580500
1004,male,2022-06-29,03012500
1004,male,2022-06-29,03113000
1004,male,2022-06-29,03213900
1004,male,2022-06-29,03314600
1004,male,2022-06-29,03415300
1004,male,2022-06-29,06055900
1004,male,2022-06-29,06392200
1004,male,2022-06-29,06395700
1004,male,2022-06-29,06493100
1004,male,2022-06-29,07190300
1004,male,2022-06-29,07192300
1004,male,2022-06-30,00390300
1004,male,2022-06-30,00400200
1004,male,2022-06-30,01051900
1004,male,2022-06-30,01335500
1004,male,2022-06-30,01345000
1004,male,2022-06-30,02114000
1004,male,2022-07-01,00015800
1004,male,2022-07-01,00100200
1004,male,2022-07-01,00114900
1004,male,2022-07-01,00215700
1004,male,2022-07-01,00374500
1004,male,2022-07-01,00395100
1004,male,2022-07-01,00473800
1004,male,2022-07-01,01565500
1004,male,2022-07-01,02004100
1004,male,2022-07-01,02104700
1004,male,2022-07-01,02205200
1004,male,2022-07-01,02305900
1004,male,2022-07-01,02410500
1004,male,2022-07-02,20443300
1004,male,2022-07-02,20484500
1004,male,2022-07-03,03402900
1004,male,2022-07-03,03461700
1004,male,2022-07-03,08223600
1004,male,2022-07-03,08252200
1004,male,2022-07-03,08352900
1004,male,2022-07-03,20531800
1004,male,2022-07-03,21030300
1004,male,2022-07-03,21551400
1004,male,2022-07-03,23152300
1004,male,2022-07-03,23173800
1004,male,2022-07-03,23423900
1004,male,2022-07-03,23452100
1004,male,2022-07-03,23552800
1004,male,2022-07-04,00484900
1004,male,2022-07-04,00505900
1004,male,2022-07-04,00573300
1004,male,2022-07-04,03551900
1004,male,2022-07-04,03560300
1004,male,2022-07-04,06072500
1004,male,2022-07-04,06094100
1004,male,2022-07-04,06194800
1004,male,2022-07-04,20480500
1004,male,2022-07-04,20491500
1004,male,2022-07-04,20592200
1004,male,2022-07-04,21470200
1004,male,2022-07-04,21553500
1004,male,2022-07-04,23271500
1004,male,2022-07-04,23335400
1004,male,2022-07-04,23440300
1004,male,2022-07-04,23540800
1004,male,2022-07-05,00041800
1004,male,2022-07-05,04585200
1004,male,2022-07-05,05055500
1004,male,2022-07-05,05160200
1004,male,2022-07-05,22472400
1004,male,2022-07-05,22500200
1004,male,2022-07-05,23001000
1004,male,2022-07-05,23131600
1004,male,2022-07-05,23215900
1004,male,2022-07-05,23305700
1004,male,2022-07-06,00005500
1004,male,2022-07-06,00071000
1004,male,2022-07-06,00171800
1004,male,2022-07-06,00272600
1004,male,2022-07-06,05104000
1004,male,2022-07-06,05191600
1004,male,2022-07-07,00103900
1004,male,2022-07-07,00143200
1004,male,2022-07-07,00243800
1004,male,2022-07-07,00344500
1004,male,2022-07-07,01231200
1004,male,2022-07-07,01573800
1004,male,2022-07-07,01592300
1004,male,2022-07-08,19380800
1004,male,2022-07-08,23591500
1004,male,2022-07-09,00025800
1004,male,2022-07-09,00160200
1004,male,2022-07-09,00205400
1004,male,2022-07-09,00425900
1004,male,2022-07-09,00472000
1004,male,2022-07-09,00561600
1004,male,2022-07-09,01053400
1004,male,2022-07-09,01125800
1004,male,2022-07-09,18043300
1004,male,2022-07-09,21293800
1004,male,2022-07-09,22245100
1004,male,2022-07-09,22291200
1004,male,2022-07-10,06425000
1004,male,2022-07-10,06475900
1004,male,2022-07-10,21123400
1004,male,2022-07-10,21162500
1004,male,2022-07-10,21263300
1004,male,2022-07-10,22180300
1004,male,2022-07-10,23585300
1004,male,2022-07-11,00032900
1004,male,2022-07-11,00133800
1004,male,2022-07-11,08333800
1004,male,2022-07-11,08425200
1004,male,2022-07-11,08530100
1004,male,2022-07-11,20203600
1004,male,2022-07-11,20215900
1004,male,2022-07-11,20320800
1004,male,2022-07-11,20421700
1004,male,2022-07-11,20522200
1004,male,2022-07-11,22003400
1004,male,2022-07-11,22015200
1004,male,2022-07-11,22504400
1004,male,2022-07-11,22581200
1004,male,2022-07-11,23012700
1004,male,2022-07-12,02310800
1004,male,2022-07-12,02352100
1004,male,2022-07-12,02452700
1004,male,2022-07-12,02553600
1004,male,2022-07-12,04451300
1004,male,2022-07-12,04465400
1004,male,2022-07-12,05512700
1004,male,2022-07-12,05572500
1004,male,2022-07-12,06015000
1004,male,2022-07-12,21263200
1004,male,2022-07-12,21271700
1004,male,2022-07-12,21295200
1004,male,2022-07-12,21382900
1004,male,2022-07-12,22442000
1004,male,2022-07-12,22501300
1004,male,2022-07-12,23001800
1004,male,2022-07-12,23102400
1004,male,2022-07-12,23202700
1004,male,2022-07-12,23303000
1004,male,2022-07-12,23403600
1004,male,2022-07-12,23504400
1004,male,2022-07-13,04365900
1004,male,2022-07-13,05445600
1004,male,2022-07-13,05485100
1004,male,2022-07-13,20304900
1004,male,2022-07-13,20390000
1004,male,2022-07-13,21210800
1004,male,2022-07-13,21284200
1004,male,2022-07-13,21384900
1004,male,2022-07-14,02290700
1004,male,2022-07-14,02292400
1004,male,2022-07-14,02393100
1004,male,2022-07-14,02493500
1004,male,2022-07-14,02535200
1004,male,2022-07-14,03070100
1004,male,2022-07-14,03254200
1004,male,2022-07-14,03264300
1004,male,2022-07-14,04461500
1004,male,2022-07-14,04473600
1004,male,2022-07-14,06272700
1004,male,2022-07-14,06300600
1004,male,2022-07-14,06560900
1004,male,2022-07-14,06582600
1004,male,2022-07-14,07083300
1004,male,2022-07-14,22434600
1004,male,2022-07-14,22470000
1004,male,2022-07-14,22570700
1004,male,2022-07-14,23134600
1004,male,2022-07-14,23315400
1004,male,2022-07-14,23391400
1004,male,2022-07-14,23492100
1004,male,2022-07-15,00382400
1004,male,2022-07-15,02114100
1004,male,2022-07-15,02121900
1004,male,2022-07-15,02222400
1004,male,2022-07-15,02322800
1004,male,2022-07-17,01440500
1004,male,2022-07-17,01475400
1004,male,2022-07-17,02261400
1004,male,2022-07-17,21380600
1004,male,2022-07-17,21395400
1004,male,2022-07-17,22033400
1004,male,2022-07-17,22134100
1004,male,2022-07-17,22551800
1004,male,2022-07-17,23000700
1004,male,2022-07-17,23222600
1004,male,2022-07-17,23463200
1004,male,2022-07-17,23481100
1004,male,2022-07-18,00384700
1004,male,2022-07-18,00421900
1004,male,2022-07-18,01244600
1004,male,2022-07-18,02091500
1004,male,2022-07-18,02123300
1004,male,2022-07-18,02224200
1004,male,2022-07-18,02325000
1004,male,2022-07-18,02425800
1004,male,2022-07-18,04483200
1004,male,2022-07-18,06070200
1004,male,2022-07-18,06071700
1004,male,2022-07-18,21175900
1004,male,2022-07-18,21223300
1004,male,2022-07-18,21324200
1004,male,2022-07-18,21424800
1004,male,2022-07-18,21564500
1004,male,2022-07-18,22170900
1004,male,2022-07-18,22221700
1004,male,2022-07-18,22322400
1004,male,2022-07-18,22423200
1004,male,2022-07-18,23210600
1004,male,2022-07-19,17294500
1004,male,2022-07-19,17310400
1004,male,2022-07-19,23304800
1004,male,2022-07-19,23395900
1004,male,2022-07-20,05251500
1004,male,2022-07-20,23031900
1004,male,2022-07-20,23032300
1004,male,2022-07-20,23164300
1004,male,2022-07-20,23260800
1004,male,2022-07-20,23362400
1004,male,2022-07-20,23391900
1004,male,2022-07-21,00041700
1004,male,2022-07-21,14474900
1004,male,2022-07-21,21394400
1004,male,2022-07-21,21395900
1004,male,2022-07-21,22194500
1004,male,2022-07-21,22275200
1004,male,2022-07-21,23321100
1004,male,2022-07-21,23354500
1004,male,2022-07-21,23450600
1004,male,2022-07-21,23525200
1004,male,2022-07-21,23581300
1004,male,2022-07-22,00031500
1004,male,2022-07-22,00314400
1004,male,2022-07-22,01132600
1004,male,2022-07-22,01181200
1004,male,2022-07-22,01521500
1004,male,2022-07-22,02475500
1004,male,2022-07-22,02480400
1004,male,2022-07-22,19434100
1004,male,2022-07-22,23293100
1004,male,2022-07-22,23303600
1004,male,2022-07-22,23404400
1004,male,2022-07-22,23505200
1004,male,2022-07-23,00005900
1004,male,2022-07-23,00110700
1004,male,2022-07-23,00502100
1004,male,2022-07-23,02580500
1004,male,2022-07-23,03005000
1004,male,2022-07-23,03044600
1004,male,2022-07-23,03123500
1004,male,2022-07-23,20420400
1004,male,2022-07-23,20443900
1004,male,2022-07-23,20544800
1004,male,2022-07-23,21583700
1004,male,2022-07-24,01280300
1004,male,2022-07-24,01321700
1004,male,2022-07-24,05401900
1004,male,2022-07-24,05422700
1004,male,2022-07-24,05523800
1004,male,2022-07-24,06024500
1004,male,2022-07-24,06372900
1004,male,2022-07-24,06464300
1004,male,2022-07-24,06562900
1004,male,2022-07-24,06591900
1004,male,2022-07-24,20445400
1004,male,2022-07-24,20533100
1004,male,2022-07-24,21512900
1004,male,2022-07-24,23101400
1004,male,2022-07-24,23133800
1004,male,2022-07-24,23444600
1004,male,2022-07-24,23520700
1004,male,2022-07-25,04443000
1004,male,2022-07-25,04473700
1004,male,2022-07-25,06282800
1004,male,2022-07-25,06421700
1004,male,2022-07-25,06444500
1004,male,2022-07-25,23015600
1004,male,2022-07-25,23063800
1004,male,2022-07-25,23170900
1004,male,2022-07-25,23273500
1004,male,2022-07-25,23345600
1004,male,2022-07-26,04383700
1004,male,2022-07-26,04430800
1004,male,2022-07-26,04503800
1004,male,2022-07-27,00000900
1004,male,2022-07-27,00033300
1004,male,2022-07-27,05153700
1004,male,2022-07-27,05161100
1004,male,2022-07-27,05261700
1004,male,2022-07-27,22022900
1004,male,2022-07-27,22081600
1004,male,2022-07-27,22182400
1004,male,2022-07-27,22283000
1004,male,2022-07-27,22360400
1004,male,2022-07-27,23035900
1004,male,2022-07-27,23332400
1004,male,2022-07-27,23343500
1004,male,2022-07-27,23425500
1004,male,2022-07-27,23465000
1004,male,2022-07-27,23554600
1004,male,2022-07-28,00034100
1004,male,2022-07-28,00134900
1004,male,2022-07-28,00235700
1004,male,2022-07-28,01135800
1004,male,2022-07-28,01145200
1004,male,2022-07-28,18381700
1004,male,2022-07-29,20295900
1004,male,2022-07-30,00300700
1004,male,2022-07-30,01040900
1004,male,2022-07-30,01055800
1004,male,2022-07-30,01160400
1004,male,2022-07-30,03235000
1004,male,2022-07-30,03330400
1004,male,2022-07-30,03543000
1004,male,2022-07-30,04001100
1004,male,2022-07-30,04081500
1004,male,2022-07-30,04173200
1004,male,2022-07-30,20403800
1004,male,2022-07-30,20494300
1004,male,2022-07-30,22011600
1004,male,2022-07-31,02521100
1004,male,2022-07-31,04055100
1004,male,2022-07-31,04093500
1004,male,2022-07-31,04194300
1004,male,2022-07-31,05045200
1004,male,2022-07-31,05134800
1004,male,2022-07-31,20384900
1004,male,2022-07-31,20443800
1004,male,2022-07-31,21364100
1004,male,2022-07-31,21405500
1004,male,2022-07-31,22010200
1004,male,2022-07-31,22110400
1004,male,2022-07-31,22451500
1004,male,2022-07-31,22512900
1004,male,2022-07-31,23013700
1004,male,2022-07-31,23114600
1004,male,2022-07-31,23215200
1004,male,2022-07-31,23482300
1004,male,2022-07-31,23493200
1004,male,2022-07-31,23594000
1004,male,2022-08-01,00095000
1004,male,2022-08-01,00195600
1004,male,2022-08-01,00300500
1004,male,2022-08-01,00401300
1004,male,2022-08-01,00502300
1004,male,2022-08-01,01000000
1004,male,2022-08-01,01035400
1004,male,2022-08-01,04181500
1004,male,2022-08-01,04220200
1004,male,2022-08-01,06140000
1004,male,2022-08-02,02152000
1004,male,2022-08-02,02155700
1004,male,2022-08-02,04063200
1004,male,2022-08-02,04143200
1004,male,2022-08-02,04244100
1004,male,2022-08-02,05355400
1004,male,2022-08-02,05380200
1004,male,2022-08-02,05480800
1004,male,2022-08-02,23015700
1004,male,2022-08-02,23350200
1004,male,2022-08-02,23350400
1004,male,2022-08-02,23451300
1004,male,2022-08-02,23552000
1004,male,2022-08-03,05095400
1004,male,2022-08-03,05110100
1004,male,2022-08-03,05210900
1004,male,2022-08-03,22313000
1004,male,2022-08-03,22354300
1004,male,2022-08-03,22455100
1004,male,2022-08-03,22555800
1004,male,2022-08-03,23263600
1004,male,2022-08-03,23313200
1004,male,2022-08-03,23413800
1004,male,2022-08-03,23514200
1004,male,2022-08-04,00015000
1004,male,2022-08-04,00440400
1004,male,2022-08-05,19493900
1004,male,2022-08-05,19495300
1004,male,2022-08-05,23571400
1004,male,2022-08-06,00062500
1004,male,2022-08-06,00343600
1004,male,2022-08-06,00345500
1004,male,2022-08-06,01111000
1004,male,2022-08-06,01153900
1004,male,2022-08-06,01220300
1004,male,2022-08-06,01321000
1004,male,2022-08-06,18232900
1004,male,2022-08-06,20481400
1004,male,2022-08-06,20532700
1004,male,2022-08-06,21033500
1004,male,2022-08-07,04183700
1004,male,2022-08-07,04212800
1004,male,2022-08-07,04313700
1004,male,2022-08-07,04420500
1004,male,2022-08-07,04461400
1004,male,2022-08-07,20501700
1004,male,2022-08-07,20590000
1004,male,2022-08-07,21453800
1004,male,2022-08-07,21504100
1004,male,2022-08-08,00474000
1004,male,2022-08-08,00475300
